round,method,scenario,path_chosen,rtt_ms,status,reason,timestamp
48,round_robin,both_degraded,2,0,dropped,round_robin,2026-03-12T16:00:55.198819
49,round_robin,both_degraded,1,171.2,success,round_robin,2026-03-12T16:00:55.370308
50,round_robin,both_degraded,2,0,dropped,round_robin,2026-03-12T16:00:55.370339
51,round_robin,both_degraded,1,177.06,success,round_robin,2026-03-12T16:00:55.547688
52,round_robin,both_degraded,2,211.92,success,round_robin,2026-03-12T16:00:55.759953
53,round_robin,both_degraded,1,146.22,success,round_robin,2026-03-12T16:00:55.906485
54,round_robin,both_degraded,2,152.76,success,round_robin,2026-03-12T16:00:56.059534
55,round_robin,both_degraded,1,164.14,success,round_robin,2026-03-12T16:00:56.223980
56,round_robin,both_degraded,2,158.76,success,round_robin,2026-03-12T16:00:56.383041
57,round_robin,both_degraded,1,149.82,success,round_robin,2026-03-12T16:00:56.533196
58,round_robin,both_degraded,2,240.38,success,round_robin,2026-03-12T16:00:56.773981
59,round_robin,both_degraded,1,118.82,success,round_robin,2026-03-12T16:00:56.893063
60,round_robin,both_degraded,2,197.62,success,round_robin,2026-03-12T16:00:57.091006
61,round_robin,both_degraded,1,124.84,success,round_robin,2026-03-12T16:00:57.216164
62,round_robin,both_degraded,2,240.23,success,round_robin,2026-03-12T16:00:57.456792
63,round_robin,both_degraded,1,137.2,success,round_robin,2026-03-12T16:00:57.594267
64,round_robin,both_degraded,2,0,dropped,round_robin,2026-03-12T16:00:57.594299
65,round_robin,both_degraded,1,126.23,success,round_robin,2026-03-12T16:00:57.720777
66,round_robin,both_degraded,2,180.73,success,round_robin,2026-03-12T16:00:57.901818
67,round_robin,both_degraded,1,147.29,success,round_robin,2026-03-12T16:00:58.049409
68,round_robin,both_degraded,2,176.42,success,round_robin,2026-03-12T16:00:58.226145
69,round_robin,both_degraded,1,122.62,success,round_robin,2026-03-12T16:00:58.349012
70,round_robin,both_degraded,2,196.82,success,round_robin,2026-03-12T16:00:58.546168
71,round_robin,both_degraded,1,167.68,success,round_robin,2026-03-12T16:00:58.714158
72,round_robin,both_degraded,2,223.56,success,round_robin,2026-03-12T16:00:58.938300
73,round_robin,both_degraded,1,144.84,success,round_robin,2026-03-12T16:00:59.083414
74,round_robin,both_degraded,2,213.57,success,round_robin,2026-03-12T16:00:59.297325
75,round_robin,both_degraded,1,189.77,success,round_robin,2026-03-12T16:00:59.487442
76,round_robin,both_degraded,2,204.49,success,round_robin,2026-03-12T16:00:59.692366
77,round_robin,both_degraded,1,172.57,success,round_robin,2026-03-12T16:00:59.865285
78,round_robin,both_degraded,2,222.26,success,round_robin,2026-03-12T16:01:00.088016
79,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:01:00.088050
80,round_robin,both_degraded,2,229.85,success,round_robin,2026-03-12T16:01:00.318343
81,round_robin,both_degraded,1,168.56,success,round_robin,2026-03-12T16:01:00.487594
82,round_robin,both_degraded,2,0,dropped,round_robin,2026-03-12T16:01:00.487644
83,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:01:00.487650
84,round_robin,both_degraded,2,157.82,success,round_robin,2026-03-12T16:01:00.645770
85,round_robin,both_degraded,1,124.81,success,round_robin,2026-03-12T16:01:00.770976
86,round_robin,both_degraded,2,237.28,success,round_robin,2026-03-12T16:01:01.008716
87,round_robin,both_degraded,1,184.11,success,round_robin,2026-03-12T16:01:01.193240
88,round_robin,both_degraded,2,220.48,success,round_robin,2026-03-12T16:01:01.414146
89,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:01:01.414178
90,round_robin,both_degraded,2,195.77,success,round_robin,2026-03-12T16:01:01.610263
91,round_robin,both_degraded,1,137.82,success,round_robin,2026-03-12T16:01:01.748403
92,round_robin,both_degraded,2,197.69,success,round_robin,2026-03-12T16:01:01.946524
93,round_robin,both_degraded,1,138.34,success,round_robin,2026-03-12T16:01:02.085244
94,round_robin,both_degraded,2,202.58,success,round_robin,2026-03-12T16:01:02.288254
95,round_robin,both_degraded,1,174.52,success,round_robin,2026-03-12T16:01:02.463139
96,round_robin,both_degraded,2,211.07,success,round_robin,2026-03-12T16:01:02.674572
97,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:01:02.674604
98,round_robin,both_degraded,2,151.13,success,round_robin,2026-03-12T16:01:02.826107
99,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:01:02.826141
100,round_robin,both_degraded,2,222.51,success,round_robin,2026-03-12T16:01:03.049023
1,lstm_predictor,both_degraded,1,149.77,success,quality_based,2026-03-12T16:01:11.841376
2,lstm_predictor,both_degraded,1,184.24,success,quality_based,2026-03-12T16:01:12.453201
3,lstm_predictor,both_degraded,1,134.21,success,quality_based,2026-03-12T16:01:12.967862
4,lstm_predictor,both_degraded,1,123.34,success,quality_based,2026-03-12T16:01:13.494634
5,lstm_predictor,both_degraded,2,0,dropped,quality_based,2026-03-12T16:01:13.718847
6,lstm_predictor,both_degraded,1,133.33,success,quality_based,2026-03-12T16:01:14.254914
7,lstm_predictor,both_degraded,1,123.22,success,quality_based,2026-03-12T16:01:14.835628
8,lstm_predictor,both_degraded,2,181.56,success,quality_based,2026-03-12T16:01:15.406458
9,lstm_predictor,both_degraded,2,242.17,success,quality_based,2026-03-12T16:01:15.877957
10,lstm_predictor,both_degraded,1,170.18,success,quality_based,2026-03-12T16:01:16.439994
11,lstm_predictor,both_degraded,1,119.05,success,quality_based,2026-03-12T16:01:16.996508
12,lstm_predictor,both_degraded,1,172.31,success,quality_based,2026-03-12T16:01:17.581705
13,lstm_predictor,both_degraded,1,126.95,success,quality_based,2026-03-12T16:01:18.182738
14,lstm_predictor,both_degraded,1,114.54,success,quality_based,2026-03-12T16:01:18.759216
15,lstm_predictor,both_degraded,2,197.69,success,quality_based,2026-03-12T16:01:19.341512
16,lstm_predictor,both_degraded,1,164.4,success,quality_based,2026-03-12T16:01:19.898375
17,lstm_predictor,both_degraded,1,164.59,success,quality_based,2026-03-12T16:01:20.282107
18,lstm_predictor,both_degraded,2,232.48,success,quality_based,2026-03-12T16:01:20.746078
19,lstm_predictor,both_degraded,1,133.99,success,quality_based,2026-03-12T16:01:21.257982
20,lstm_predictor,both_degraded,1,175.97,success,quality_based,2026-03-12T16:01:21.895188
21,lstm_predictor,both_degraded,1,151.58,success,quality_based,2026-03-12T16:01:22.483356
22,lstm_predictor,both_degraded,1,146.15,success,quality_based,2026-03-12T16:01:22.854474
23,lstm_predictor,both_degraded,1,156.9,success,quality_based,2026-03-12T16:01:23.477469
24,lstm_predictor,both_degraded,1,155.89,success,quality_based,2026-03-12T16:01:24.076230
25,lstm_predictor,both_degraded,1,130.62,success,quality_based,2026-03-12T16:01:24.592397
26,lstm_predictor,both_degraded,1,147.94,success,quality_based,2026-03-12T16:01:25.176466
27,lstm_predictor,both_degraded,1,186.04,success,quality_based,2026-03-12T16:01:25.793621
28,lstm_predictor,both_degraded,2,205.41,success,quality_based,2026-03-12T16:01:26.219567
29,lstm_predictor,both_degraded,1,126.78,success,quality_based,2026-03-12T16:01:26.739694
30,lstm_predictor,both_degraded,1,142.0,success,quality_based,2026-03-12T16:01:27.317619
31,lstm_predictor,both_degraded,1,177.46,success,quality_based,2026-03-12T16:01:27.960775
32,lstm_predictor,both_degraded,1,150.82,success,quality_based,2026-03-12T16:01:28.544063
33,lstm_predictor,both_degraded,1,113.07,success,quality_based,2026-03-12T16:01:29.069969
34,lstm_predictor,both_degraded,2,189.07,success,quality_based,2026-03-12T16:01:29.661508
35,lstm_predictor,both_degraded,1,153.04,success,quality_based,2026-03-12T16:01:30.196602
36,lstm_predictor,both_degraded,1,167.89,success,quality_based,2026-03-12T16:01:30.770979
37,lstm_predictor,both_degraded,1,156.76,success,quality_based,2026-03-12T16:01:31.386278
38,lstm_predictor,both_degraded,1,172.74,success,quality_based,2026-03-12T16:01:31.948803
39,lstm_predictor,both_degraded,1,132.33,success,quality_based,2026-03-12T16:01:32.505318
40,lstm_predictor,both_degraded,1,169.38,success,quality_based,2026-03-12T16:01:33.130022
41,lstm_predictor,both_degraded,2,224.42,success,quality_based,2026-03-12T16:01:33.576790
42,lstm_predictor,both_degraded,1,168.8,success,quality_based,2026-03-12T16:01:33.976649
43,lstm_predictor,both_degraded,1,145.31,success,quality_based,2026-03-12T16:01:34.587546
44,lstm_predictor,both_degraded,1,151.95,success,quality_based,2026-03-12T16:01:35.167993
45,lstm_predictor,both_degraded,1,126.8,success,quality_based,2026-03-12T16:01:35.734809
46,lstm_predictor,both_degraded,1,137.95,success,quality_based,2026-03-12T16:01:36.293974
47,lstm_predictor,both_degraded,2,238.36,success,quality_based,2026-03-12T16:01:36.892208
48,lstm_predictor,both_degraded,2,239.83,success,quality_based,2026-03-12T16:01:37.366762
49,lstm_predictor,both_degraded,1,169.58,success,quality_based,2026-03-12T16:01:37.941865
50,lstm_predictor,both_degraded,1,158.25,success,quality_based,2026-03-12T16:01:38.482410
51,lstm_predictor,both_degraded,1,135.38,success,quality_based,2026-03-12T16:01:39.032343
52,lstm_predictor,both_degraded,1,153.98,success,quality_based,2026-03-12T16:01:39.562818
53,lstm_predictor,both_degraded,1,130.8,success,quality_based,2026-03-12T16:01:40.066479
54,lstm_predictor,both_degraded,2,204.04,success,quality_based,2026-03-12T16:01:40.629466
55,lstm_predictor,both_degraded,2,186.53,success,quality_based,2026-03-12T16:01:41.228922
56,lstm_predictor,both_degraded,1,184.25,success,quality_based,2026-03-12T16:01:41.850084
57,lstm_predictor,both_degraded,1,133.83,success,quality_based,2026-03-12T16:01:42.377584
58,lstm_predictor,both_degraded,2,216.49,success,quality_based,2026-03-12T16:01:42.933348
59,lstm_predictor,both_degraded,1,127.35,success,quality_based,2026-03-12T16:01:43.471919
60,lstm_predictor,both_degraded,2,193.25,success,quality_based,2026-03-12T16:01:43.901486
61,lstm_predictor,both_degraded,1,139.46,success,quality_based,2026-03-12T16:01:44.513777
62,lstm_predictor,both_degraded,1,116.0,success,quality_based,2026-03-12T16:01:45.031786
63,lstm_predictor,both_degraded,2,192.54,success,quality_based,2026-03-12T16:01:45.612334
64,lstm_predictor,both_degraded,1,173.65,success,quality_based,2026-03-12T16:01:46.005268
65,lstm_predictor,both_degraded,1,172.14,success,quality_based,2026-03-12T16:01:46.597139
66,lstm_predictor,both_degraded,2,210.89,success,quality_based,2026-03-12T16:01:47.168304
67,lstm_predictor,both_degraded,1,112.28,success,quality_based,2026-03-12T16:01:47.712371
68,lstm_predictor,both_degraded,1,143.77,success,quality_based,2026-03-12T16:01:48.270701
69,lstm_predictor,both_degraded,2,161.58,success,quality_based,2026-03-12T16:01:48.657811
70,lstm_predictor,both_degraded,1,166.44,success,quality_based,2026-03-12T16:01:49.047928
71,lstm_predictor,both_degraded,1,185.21,success,quality_based,2026-03-12T16:01:49.618568
72,lstm_predictor,both_degraded,1,136.43,success,quality_based,2026-03-12T16:01:50.243195
73,lstm_predictor,both_degraded,1,181.78,success,quality_based,2026-03-12T16:01:50.868356
74,lstm_predictor,both_degraded,1,0,dropped,quality_based,2026-03-12T16:01:51.093088
75,lstm_predictor,both_degraded,1,139.38,success,quality_based,2026-03-12T16:01:51.647878
76,lstm_predictor,both_degraded,2,202.53,success,quality_based,2026-03-12T16:01:52.070724
77,lstm_predictor,both_degraded,1,123.24,success,quality_based,2026-03-12T16:01:52.415864
78,lstm_predictor,both_degraded,1,160.65,success,quality_based,2026-03-12T16:01:53.060936
79,lstm_predictor,both_degraded,1,169.2,success,quality_based,2026-03-12T16:01:53.707128
80,lstm_predictor,both_degraded,1,118.25,success,quality_based,2026-03-12T16:01:54.278871
81,lstm_predictor,both_degraded,2,239.9,success,quality_based,2026-03-12T16:01:54.740325
82,lstm_predictor,both_degraded,1,171.71,success,quality_based,2026-03-12T16:01:55.297473
83,lstm_predictor,both_degraded,1,150.44,success,quality_based,2026-03-12T16:01:55.823224
84,lstm_predictor,both_degraded,1,175.88,success,quality_based,2026-03-12T16:01:56.407462
85,lstm_predictor,both_degraded,1,155.74,success,quality_based,2026-03-12T16:01:56.997071
86,lstm_predictor,both_degraded,1,113.13,success,quality_based,2026-03-12T16:01:57.520380
87,lstm_predictor,both_degraded,1,137.28,success,quality_based,2026-03-12T16:01:57.883885
88,lstm_predictor,both_degraded,1,152.59,success,quality_based,2026-03-12T16:01:58.454312
89,lstm_predictor,both_degraded,1,180.92,success,quality_based,2026-03-12T16:01:59.069280
90,lstm_predictor,both_degraded,1,141.2,success,quality_based,2026-03-12T16:01:59.618254
91,lstm_predictor,both_degraded,1,160.34,success,quality_based,2026-03-12T16:02:00.239157
92,lstm_predictor,both_degraded,1,181.38,success,quality_based,2026-03-12T16:02:00.656817
93,lstm_predictor,both_degraded,2,174.59,success,quality_based,2026-03-12T16:02:01.061297
94,lstm_predictor,both_degraded,1,121.7,success,quality_based,2026-03-12T16:02:01.403962
95,lstm_predictor,both_degraded,1,156.38,success,quality_based,2026-03-12T16:02:01.780278
96,lstm_predictor,both_degraded,1,167.63,success,quality_based,2026-03-12T16:02:02.182386
97,lstm_predictor,both_degraded,1,113.04,success,quality_based,2026-03-12T16:02:02.526155
98,lstm_predictor,both_degraded,1,156.79,success,quality_based,2026-03-12T16:02:03.122345
99,lstm_predictor,both_degraded,1,164.64,success,quality_based,2026-03-12T16:02:03.510939
100,lstm_predictor,both_degraded,1,189.77,success,quality_based,2026-03-12T16:02:04.097481
