round,method,scenario,path_chosen,rtt_ms,status,reason,timestamp
13,round_robin,both_degraded,1,155.86,success,round_robin,2026-04-30T08:14:45.616445
14,round_robin,both_degraded,2,202.19,success,round_robin,2026-04-30T08:14:45.818900
15,round_robin,both_degraded,1,161.16,success,round_robin,2026-04-30T08:14:45.980337
16,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:45.980367
17,round_robin,both_degraded,1,173.59,success,round_robin,2026-04-30T08:14:46.154240
18,round_robin,both_degraded,2,163.82,success,round_robin,2026-04-30T08:14:46.318290
19,round_robin,both_degraded,1,137.07,success,round_robin,2026-04-30T08:14:46.455551
20,round_robin,both_degraded,2,244.77,success,round_robin,2026-04-30T08:14:49.616963
21,round_robin,both_degraded,1,147.23,success,round_robin,2026-04-30T08:14:49.764428
22,round_robin,both_degraded,2,176.06,success,round_robin,2026-04-30T08:14:49.940754
23,round_robin,both_degraded,1,186.79,success,round_robin,2026-04-30T08:14:50.127867
24,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:50.127908
25,round_robin,both_degraded,1,173.01,success,round_robin,2026-04-30T08:14:50.301122
26,round_robin,both_degraded,2,243.09,success,round_robin,2026-04-30T08:14:50.544565
27,round_robin,both_degraded,1,181.81,success,round_robin,2026-04-30T08:14:50.726594
28,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:50.726623
29,round_robin,both_degraded,1,186.17,success,round_robin,2026-04-30T08:14:50.913025
30,round_robin,both_degraded,2,206.72,success,round_robin,2026-04-30T08:14:51.120057
31,round_robin,both_degraded,1,186.58,success,round_robin,2026-04-30T08:14:51.307043
32,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:51.307075
33,round_robin,both_degraded,1,122.16,success,round_robin,2026-04-30T08:14:51.429403
34,round_robin,both_degraded,2,240.37,success,round_robin,2026-04-30T08:14:51.670085
35,round_robin,both_degraded,1,148.34,success,round_robin,2026-04-30T08:14:51.818691
36,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:51.818720
37,round_robin,both_degraded,1,124.02,success,round_robin,2026-04-30T08:14:51.942905
38,round_robin,both_degraded,2,169.45,success,round_robin,2026-04-30T08:14:52.112627
39,round_robin,both_degraded,1,135.51,success,round_robin,2026-04-30T08:14:52.248330
40,round_robin,both_degraded,2,181.98,success,round_robin,2026-04-30T08:14:52.430483
41,round_robin,both_degraded,1,141.89,success,round_robin,2026-04-30T08:14:52.572635
42,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:52.572665
43,round_robin,both_degraded,1,123.07,success,round_robin,2026-04-30T08:14:52.695904
44,round_robin,both_degraded,2,184.92,success,round_robin,2026-04-30T08:14:52.881097
45,round_robin,both_degraded,1,189.1,success,round_robin,2026-04-30T08:14:53.070591
46,round_robin,both_degraded,2,174.43,success,round_robin,2026-04-30T08:14:53.245242
47,round_robin,both_degraded,1,145.65,success,round_robin,2026-04-30T08:14:53.391118
48,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:53.391147
49,round_robin,both_degraded,1,142.7,success,round_robin,2026-04-30T08:14:53.534319
50,round_robin,both_degraded,2,157.49,success,round_robin,2026-04-30T08:14:53.692075
51,round_robin,both_degraded,1,144.13,success,round_robin,2026-04-30T08:14:53.836462
52,round_robin,both_degraded,2,176.59,success,round_robin,2026-04-30T08:14:54.013268
53,round_robin,both_degraded,1,158.1,success,round_robin,2026-04-30T08:14:54.171617
54,round_robin,both_degraded,2,241.41,success,round_robin,2026-04-30T08:14:54.413331
55,round_robin,both_degraded,1,0,dropped,round_robin,2026-04-30T08:14:54.413360
56,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:54.413364
57,round_robin,both_degraded,1,156.55,success,round_robin,2026-04-30T08:14:54.569990
58,round_robin,both_degraded,2,163.95,success,round_robin,2026-04-30T08:14:54.734155
59,round_robin,both_degraded,1,187.64,success,round_robin,2026-04-30T08:14:54.922114
60,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:54.922144
61,round_robin,both_degraded,1,146.32,success,round_robin,2026-04-30T08:14:55.068777
62,round_robin,both_degraded,2,242.24,success,round_robin,2026-04-30T08:14:55.311315
63,round_robin,both_degraded,1,172.16,success,round_robin,2026-04-30T08:14:55.483686
64,round_robin,both_degraded,2,173.18,success,round_robin,2026-04-30T08:14:55.657140
65,round_robin,both_degraded,1,163.82,success,round_robin,2026-04-30T08:14:55.821076
66,round_robin,both_degraded,2,212.76,success,round_robin,2026-04-30T08:14:56.034111
67,round_robin,both_degraded,1,0,dropped,round_robin,2026-04-30T08:14:56.034145
68,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:56.034149
69,round_robin,both_degraded,1,0,dropped,round_robin,2026-04-30T08:14:56.034153
70,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:56.034156
71,round_robin,both_degraded,1,161.2,success,round_robin,2026-04-30T08:14:56.195560
72,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:56.195589
73,round_robin,both_degraded,1,154.76,success,round_robin,2026-04-30T08:14:56.350591
74,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:56.350620
75,round_robin,both_degraded,1,161.23,success,round_robin,2026-04-30T08:14:56.512237
76,round_robin,both_degraded,2,164.5,success,round_robin,2026-04-30T08:14:56.676970
77,round_robin,both_degraded,1,163.78,success,round_robin,2026-04-30T08:14:56.841016
78,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:56.841048
79,round_robin,both_degraded,1,137.72,success,round_robin,2026-04-30T08:14:56.978945
80,round_robin,both_degraded,2,210.65,success,round_robin,2026-04-30T08:14:57.189859
81,round_robin,both_degraded,1,140.87,success,round_robin,2026-04-30T08:14:57.331011
82,round_robin,both_degraded,2,241.69,success,round_robin,2026-04-30T08:14:57.572877
83,round_robin,both_degraded,1,168.59,success,round_robin,2026-04-30T08:14:57.741700
84,round_robin,both_degraded,2,204.72,success,round_robin,2026-04-30T08:14:57.946670
85,round_robin,both_degraded,1,171.48,success,round_robin,2026-04-30T08:14:58.118424
86,round_robin,both_degraded,2,244.52,success,round_robin,2026-04-30T08:14:58.363524
87,round_robin,both_degraded,1,185.06,success,round_robin,2026-04-30T08:14:58.548875
88,round_robin,both_degraded,2,216.02,success,round_robin,2026-04-30T08:14:58.765193
89,round_robin,both_degraded,1,181.53,success,round_robin,2026-04-30T08:14:58.946958
90,round_robin,both_degraded,2,207.35,success,round_robin,2026-04-30T08:14:59.154592
91,round_robin,both_degraded,1,126.03,success,round_robin,2026-04-30T08:14:59.280865
92,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:14:59.280894
93,round_robin,both_degraded,1,177.69,success,round_robin,2026-04-30T08:14:59.458843
94,round_robin,both_degraded,2,197.01,success,round_robin,2026-04-30T08:14:59.656066
95,round_robin,both_degraded,1,169.82,success,round_robin,2026-04-30T08:14:59.825988
96,round_robin,both_degraded,2,240.48,success,round_robin,2026-04-30T08:15:00.066893
97,round_robin,both_degraded,1,116.37,success,round_robin,2026-04-30T08:15:00.183494
98,round_robin,both_degraded,2,0,dropped,round_robin,2026-04-30T08:15:00.183524
99,round_robin,both_degraded,1,130.94,success,round_robin,2026-04-30T08:15:00.314599
100,round_robin,both_degraded,2,184.24,success,round_robin,2026-04-30T08:15:00.499097
1,lstm_predictor,both_degraded,1,146.16,success,both_degraded_choose_better,2026-04-30T08:15:08.855258
2,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:09.040732
3,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:09.383475
4,lstm_predictor,both_degraded,1,112.48,success,both_degraded_choose_better,2026-04-30T08:15:09.911600
5,lstm_predictor,both_degraded,1,187.79,success,both_degraded_choose_better,2026-04-30T08:15:10.490072
6,lstm_predictor,both_degraded,1,144.09,success,both_degraded_choose_better,2026-04-30T08:15:10.819619
7,lstm_predictor,both_degraded,1,159.61,success,both_degraded_choose_better,2026-04-30T08:15:11.396713
8,lstm_predictor,both_degraded,1,189.31,success,both_degraded_choose_better,2026-04-30T08:15:11.996347
9,lstm_predictor,both_degraded,1,129.69,success,both_degraded_choose_better,2026-04-30T08:15:12.486487
10,lstm_predictor,both_degraded,1,168.26,success,both_degraded_choose_better,2026-04-30T08:15:13.061597
11,lstm_predictor,both_degraded,1,174.76,success,both_degraded_choose_better,2026-04-30T08:15:13.417247
12,lstm_predictor,both_degraded,1,153.69,success,both_degraded_choose_better,2026-04-30T08:15:13.758945
13,lstm_predictor,both_degraded,1,175.96,success,both_degraded_choose_better,2026-04-30T08:15:14.125804
14,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:14.536244
15,lstm_predictor,both_degraded,2,161.17,success,both_degraded_choose_better,2026-04-30T08:15:15.020427
16,lstm_predictor,both_degraded,2,192.15,success,both_degraded_choose_better,2026-04-30T08:15:15.552191
17,lstm_predictor,both_degraded,2,216.94,success,both_degraded_choose_better,2026-04-30T08:15:15.951198
18,lstm_predictor,both_degraded,2,200.31,success,both_degraded_choose_better,2026-04-30T08:15:16.478842
19,lstm_predictor,both_degraded,2,0,dropped,both_degraded_choose_better,2026-04-30T08:15:16.847155
20,lstm_predictor,both_degraded,2,154.3,success,both_degraded_choose_better,2026-04-30T08:15:17.186808
21,lstm_predictor,both_degraded,2,185.14,success,both_degraded_choose_better,2026-04-30T08:15:17.679123
22,lstm_predictor,both_degraded,2,204.19,success,both_degraded_choose_better,2026-04-30T08:15:18.232692
23,lstm_predictor,both_degraded,2,178.63,success,both_degraded_choose_better,2026-04-30T08:15:18.757780
24,lstm_predictor,both_degraded,2,210.59,success,both_degraded_choose_better,2026-04-30T08:15:19.274499
25,lstm_predictor,both_degraded,2,232.92,success,both_degraded_choose_better,2026-04-30T08:15:19.694587
26,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:20.129963
27,lstm_predictor,both_degraded,1,111.12,success,both_degraded_choose_better,2026-04-30T08:15:20.425779
28,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:20.612201
29,lstm_predictor,both_degraded,1,146.59,success,both_degraded_choose_better,2026-04-30T08:15:20.943155
30,lstm_predictor,both_degraded,2,0,dropped,both_degraded_choose_better,2026-04-30T08:15:21.286119
31,lstm_predictor,both_degraded,2,171.43,success,both_degraded_choose_better,2026-04-30T08:15:24.685792
32,lstm_predictor,both_degraded,2,181.4,success,both_degraded_choose_better,2026-04-30T08:15:25.200935
33,lstm_predictor,both_degraded,2,0,dropped,both_degraded_choose_better,2026-04-30T08:15:25.518206
34,lstm_predictor,both_degraded,1,114.1,success,both_degraded_choose_better,2026-04-30T08:15:26.004641
35,lstm_predictor,both_degraded,1,160.94,success,both_degraded_choose_better,2026-04-30T08:15:26.566441
36,lstm_predictor,both_degraded,1,147.63,success,both_degraded_choose_better,2026-04-30T08:15:27.060728
37,lstm_predictor,both_degraded,1,152.43,success,both_degraded_choose_better,2026-04-30T08:15:27.629859
38,lstm_predictor,both_degraded,1,130.26,success,both_degraded_choose_better,2026-04-30T08:15:28.197922
39,lstm_predictor,both_degraded,1,125.14,success,both_degraded_choose_better,2026-04-30T08:15:28.669344
40,lstm_predictor,both_degraded,1,131.93,success,both_degraded_choose_better,2026-04-30T08:15:29.191299
41,lstm_predictor,both_degraded,1,184.3,success,both_degraded_choose_better,2026-04-30T08:15:29.768697
42,lstm_predictor,both_degraded,1,157.64,success,both_degraded_choose_better,2026-04-30T08:15:30.113753
43,lstm_predictor,both_degraded,2,0,dropped,both_degraded_choose_better,2026-04-30T08:15:30.476786
44,lstm_predictor,both_degraded,2,191.59,success,both_degraded_choose_better,2026-04-30T08:15:31.035363
45,lstm_predictor,both_degraded,2,151.53,success,both_degraded_choose_better,2026-04-30T08:15:31.530391
46,lstm_predictor,both_degraded,2,159.58,success,both_degraded_choose_better,2026-04-30T08:15:32.050755
47,lstm_predictor,both_degraded,2,198.9,success,both_degraded_choose_better,2026-04-30T08:15:32.588145
48,lstm_predictor,both_degraded,2,199.32,success,both_degraded_choose_better,2026-04-30T08:15:33.110847
49,lstm_predictor,both_degraded,2,209.69,success,both_degraded_choose_better,2026-04-30T08:15:33.653730
50,lstm_predictor,both_degraded,1,128.36,success,both_degraded_choose_better,2026-04-30T08:15:34.173263
51,lstm_predictor,both_degraded,1,132.72,success,both_degraded_choose_better,2026-04-30T08:15:34.723199
52,lstm_predictor,both_degraded,1,165.72,success,both_degraded_choose_better,2026-04-30T08:15:35.248714
53,lstm_predictor,both_degraded,1,134.87,success,both_degraded_choose_better,2026-04-30T08:15:35.758096
54,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:36.178761
55,lstm_predictor,both_degraded,1,117.52,success,both_degraded_choose_better,2026-04-30T08:15:36.651708
56,lstm_predictor,both_degraded,1,111.09,success,both_degraded_choose_better,2026-04-30T08:15:37.187460
57,lstm_predictor,both_degraded,1,137.69,success,both_degraded_choose_better,2026-04-30T08:15:37.738351
58,lstm_predictor,both_degraded,1,153.57,success,both_degraded_choose_better,2026-04-30T08:15:38.254257
59,lstm_predictor,both_degraded,1,121.56,success,both_degraded_choose_better,2026-04-30T08:15:38.798773
60,lstm_predictor,both_degraded,1,150.74,success,both_degraded_choose_better,2026-04-30T08:15:39.137207
61,lstm_predictor,both_degraded,1,174.71,success,both_degraded_choose_better,2026-04-30T08:15:39.698427
62,lstm_predictor,both_degraded,1,127.53,success,both_degraded_choose_better,2026-04-30T08:15:40.251686
63,lstm_predictor,both_degraded,1,174.44,success,both_degraded_choose_better,2026-04-30T08:15:40.850772
64,lstm_predictor,both_degraded,1,149.37,success,both_degraded_choose_better,2026-04-30T08:15:41.356097
65,lstm_predictor,both_degraded,1,160.21,success,both_degraded_choose_better,2026-04-30T08:15:41.857182
66,lstm_predictor,both_degraded,1,172.06,success,both_degraded_choose_better,2026-04-30T08:15:42.468814
67,lstm_predictor,both_degraded,1,181.01,success,both_degraded_choose_better,2026-04-30T08:15:42.990340
68,lstm_predictor,both_degraded,1,179.62,success,both_degraded_choose_better,2026-04-30T08:15:43.580933
69,lstm_predictor,both_degraded,1,186.19,success,both_degraded_choose_better,2026-04-30T08:15:44.178353
70,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:44.545849
71,lstm_predictor,both_degraded,1,137.13,success,both_degraded_choose_better,2026-04-30T08:15:45.037681
72,lstm_predictor,both_degraded,1,120.48,success,both_degraded_choose_better,2026-04-30T08:15:45.351418
73,lstm_predictor,both_degraded,1,0,dropped,both_degraded_choose_better,2026-04-30T08:15:45.786097
74,lstm_predictor,both_degraded,1,184.78,success,both_degraded_choose_better,2026-04-30T08:15:46.354742
75,lstm_predictor,both_degraded,1,142.9,success,both_degraded_choose_better,2026-04-30T08:15:46.901008
76,lstm_predictor,both_degraded,1,177.12,success,both_degraded_choose_better,2026-04-30T08:15:47.264099
77,lstm_predictor,both_degraded,1,187.06,success,both_degraded_choose_better,2026-04-30T08:15:47.803118
78,lstm_predictor,both_degraded,1,124.07,success,both_degraded_choose_better,2026-04-30T08:15:48.138599
79,lstm_predictor,both_degraded,1,113.76,success,both_degraded_choose_better,2026-04-30T08:15:48.696753
80,lstm_predictor,both_degraded,1,183.78,success,both_degraded_choose_better,2026-04-30T08:15:49.308927
81,lstm_predictor,both_degraded,1,160.43,success,both_degraded_choose_better,2026-04-30T08:15:49.837166
82,lstm_predictor,both_degraded,1,161.72,success,both_degraded_choose_better,2026-04-30T08:15:50.181408
83,lstm_predictor,both_degraded,1,151.52,success,both_degraded_choose_better,2026-04-30T08:15:50.751963
84,lstm_predictor,both_degraded,1,142.51,success,both_degraded_choose_better,2026-04-30T08:15:51.279774
85,lstm_predictor,both_degraded,1,158.98,success,both_degraded_choose_better,2026-04-30T08:15:51.864797
86,lstm_predictor,both_degraded,1,183.23,success,both_degraded_choose_better,2026-04-30T08:15:52.273622
87,lstm_predictor,both_degraded,1,155.28,success,both_degraded_choose_better,2026-04-30T08:15:52.833691
88,lstm_predictor,both_degraded,1,152.62,success,both_degraded_choose_better,2026-04-30T08:15:53.394674
89,lstm_predictor,both_degraded,2,232.87,success,both_degraded_choose_better,2026-04-30T08:15:53.999746
90,lstm_predictor,both_degraded,2,0,dropped,both_degraded_choose_better,2026-04-30T08:15:54.190491
91,lstm_predictor,both_degraded,2,244.3,success,both_degraded_choose_better,2026-04-30T08:15:54.624137
92,lstm_predictor,both_degraded,2,154.47,success,both_degraded_choose_better,2026-04-30T08:15:55.111770
93,lstm_predictor,both_degraded,2,180.07,success,both_degraded_choose_better,2026-04-30T08:15:55.634118
94,lstm_predictor,both_degraded,2,228.96,success,both_degraded_choose_better,2026-04-30T08:15:56.154902
95,lstm_predictor,both_degraded,2,249.42,success,both_degraded_choose_better,2026-04-30T08:15:56.769670
96,lstm_predictor,both_degraded,2,0,dropped,both_degraded_choose_better,2026-04-30T08:15:59.920700
97,lstm_predictor,both_degraded,2,237.41,success,both_degraded_choose_better,2026-04-30T08:16:00.508061
98,lstm_predictor,both_degraded,2,233.57,success,both_degraded_choose_better,2026-04-30T08:16:01.073351
99,lstm_predictor,both_degraded,2,216.81,success,both_degraded_choose_better,2026-04-30T08:16:01.624467
100,lstm_predictor,both_degraded,2,188.59,success,both_degraded_choose_better,2026-04-30T08:16:02.179028
1,round_robin,path2_high_rtt_low_loss,1,20.9,success,round_robin,2026-04-30T08:16:02.220761
2,round_robin,path2_high_rtt_low_loss,2,180.29,success,round_robin,2026-04-30T08:16:02.401290
3,round_robin,path2_high_rtt_low_loss,1,16.32,success,round_robin,2026-04-30T08:16:02.417765
4,round_robin,path2_high_rtt_low_loss,2,218.57,success,round_robin,2026-04-30T08:16:02.636792
5,round_robin,path2_high_rtt_low_loss,1,20.85,success,round_robin,2026-04-30T08:16:02.657818
6,round_robin,path2_high_rtt_low_loss,2,161.38,success,round_robin,2026-04-30T08:16:02.819394
7,round_robin,path2_high_rtt_low_loss,1,24.96,success,round_robin,2026-04-30T08:16:02.844523
8,round_robin,path2_high_rtt_low_loss,2,194.75,success,round_robin,2026-04-30T08:16:03.039562
9,round_robin,path2_high_rtt_low_loss,1,19.42,success,round_robin,2026-04-30T08:16:03.059168
10,round_robin,path2_high_rtt_low_loss,2,152.44,success,round_robin,2026-04-30T08:16:03.211820
11,round_robin,path2_high_rtt_low_loss,1,19.13,success,round_robin,2026-04-30T08:16:03.231133
12,round_robin,path2_high_rtt_low_loss,2,165.3,success,round_robin,2026-04-30T08:16:03.396638
13,round_robin,path2_high_rtt_low_loss,1,20.9,success,round_robin,2026-04-30T08:16:03.417712
14,round_robin,path2_high_rtt_low_loss,2,175.61,success,round_robin,2026-04-30T08:16:03.593536
15,round_robin,path2_high_rtt_low_loss,1,23.24,success,round_robin,2026-04-30T08:16:03.616968
16,round_robin,path2_high_rtt_low_loss,2,145.77,success,round_robin,2026-04-30T08:16:03.762974
17,round_robin,path2_high_rtt_low_loss,1,20.64,success,round_robin,2026-04-30T08:16:03.783792
18,round_robin,path2_high_rtt_low_loss,2,146.25,success,round_robin,2026-04-30T08:16:03.930239
19,round_robin,path2_high_rtt_low_loss,1,21.44,success,round_robin,2026-04-30T08:16:03.951854
20,round_robin,path2_high_rtt_low_loss,2,156.34,success,round_robin,2026-04-30T08:16:04.108403
21,round_robin,path2_high_rtt_low_loss,1,17.63,success,round_robin,2026-04-30T08:16:04.126213
22,round_robin,path2_high_rtt_low_loss,2,184.57,success,round_robin,2026-04-30T08:16:04.311052
23,round_robin,path2_high_rtt_low_loss,1,17.27,success,round_robin,2026-04-30T08:16:04.328499
24,round_robin,path2_high_rtt_low_loss,2,183.56,success,round_robin,2026-04-30T08:16:04.512273
25,round_robin,path2_high_rtt_low_loss,1,22.75,success,round_robin,2026-04-30T08:16:04.535197
26,round_robin,path2_high_rtt_low_loss,2,158.84,success,round_robin,2026-04-30T08:16:04.694244
27,round_robin,path2_high_rtt_low_loss,1,16.14,success,round_robin,2026-04-30T08:16:04.710571
28,round_robin,path2_high_rtt_low_loss,2,179.48,success,round_robin,2026-04-30T08:16:04.890278
29,round_robin,path2_high_rtt_low_loss,1,20.77,success,round_robin,2026-04-30T08:16:04.911223
30,round_robin,path2_high_rtt_low_loss,2,157.86,success,round_robin,2026-04-30T08:16:05.069294
31,round_robin,path2_high_rtt_low_loss,1,17.16,success,round_robin,2026-04-30T08:16:05.086654
32,round_robin,path2_high_rtt_low_loss,2,218.78,success,round_robin,2026-04-30T08:16:05.305732
33,round_robin,path2_high_rtt_low_loss,1,21.36,success,round_robin,2026-04-30T08:16:05.327270
34,round_robin,path2_high_rtt_low_loss,2,183.71,success,round_robin,2026-04-30T08:16:05.511201
35,round_robin,path2_high_rtt_low_loss,1,15.96,success,round_robin,2026-04-30T08:16:05.527334
36,round_robin,path2_high_rtt_low_loss,2,160.43,success,round_robin,2026-04-30T08:16:05.687969
37,round_robin,path2_high_rtt_low_loss,1,23.42,success,round_robin,2026-04-30T08:16:05.711568
38,round_robin,path2_high_rtt_low_loss,2,175.69,success,round_robin,2026-04-30T08:16:05.887509
39,round_robin,path2_high_rtt_low_loss,1,15.53,success,round_robin,2026-04-30T08:16:05.903153
40,round_robin,path2_high_rtt_low_loss,2,177.1,success,round_robin,2026-04-30T08:16:06.080463
41,round_robin,path2_high_rtt_low_loss,1,16.79,success,round_robin,2026-04-30T08:16:06.097434
42,round_robin,path2_high_rtt_low_loss,2,154.0,success,round_robin,2026-04-30T08:16:06.251656
43,round_robin,path2_high_rtt_low_loss,1,17.84,success,round_robin,2026-04-30T08:16:06.269690
44,round_robin,path2_high_rtt_low_loss,2,171.26,success,round_robin,2026-04-30T08:16:06.441152
45,round_robin,path2_high_rtt_low_loss,1,16.53,success,round_robin,2026-04-30T08:16:06.457868
46,round_robin,path2_high_rtt_low_loss,2,166.87,success,round_robin,2026-04-30T08:16:06.625023
47,round_robin,path2_high_rtt_low_loss,1,24.36,success,round_robin,2026-04-30T08:16:06.649582
48,round_robin,path2_high_rtt_low_loss,2,211.3,success,round_robin,2026-04-30T08:16:06.861215
49,round_robin,path2_high_rtt_low_loss,1,18.25,success,round_robin,2026-04-30T08:16:06.879686
50,round_robin,path2_high_rtt_low_loss,2,213.74,success,round_robin,2026-04-30T08:16:07.093679
51,round_robin,path2_high_rtt_low_loss,1,24.19,success,round_robin,2026-04-30T08:16:07.118083
52,round_robin,path2_high_rtt_low_loss,2,201.33,success,round_robin,2026-04-30T08:16:07.319716
53,round_robin,path2_high_rtt_low_loss,1,22.32,success,round_robin,2026-04-30T08:16:07.342204
54,round_robin,path2_high_rtt_low_loss,2,180.1,success,round_robin,2026-04-30T08:16:07.522605
55,round_robin,path2_high_rtt_low_loss,1,19.49,success,round_robin,2026-04-30T08:16:07.542258
56,round_robin,path2_high_rtt_low_loss,2,171.21,success,round_robin,2026-04-30T08:16:07.713737
57,round_robin,path2_high_rtt_low_loss,1,17.55,success,round_robin,2026-04-30T08:16:07.731456
58,round_robin,path2_high_rtt_low_loss,2,163.81,success,round_robin,2026-04-30T08:16:07.895540
59,round_robin,path2_high_rtt_low_loss,1,19.88,success,round_robin,2026-04-30T08:16:07.915683
60,round_robin,path2_high_rtt_low_loss,2,144.91,success,round_robin,2026-04-30T08:16:08.060782
61,round_robin,path2_high_rtt_low_loss,1,22.34,success,round_robin,2026-04-30T08:16:08.083287
62,round_robin,path2_high_rtt_low_loss,2,199.46,success,round_robin,2026-04-30T08:16:08.283059
63,round_robin,path2_high_rtt_low_loss,1,17.71,success,round_robin,2026-04-30T08:16:08.300940
64,round_robin,path2_high_rtt_low_loss,2,213.24,success,round_robin,2026-04-30T08:16:08.514509
65,round_robin,path2_high_rtt_low_loss,1,17.26,success,round_robin,2026-04-30T08:16:08.531938
66,round_robin,path2_high_rtt_low_loss,2,193.37,success,round_robin,2026-04-30T08:16:08.725599
67,round_robin,path2_high_rtt_low_loss,1,23.33,success,round_robin,2026-04-30T08:16:08.749066
68,round_robin,path2_high_rtt_low_loss,2,159.13,success,round_robin,2026-04-30T08:16:08.908452
69,round_robin,path2_high_rtt_low_loss,1,19.41,success,round_robin,2026-04-30T08:16:08.928034
70,round_robin,path2_high_rtt_low_loss,2,218.7,success,round_robin,2026-04-30T08:16:09.147094
71,round_robin,path2_high_rtt_low_loss,1,15.08,success,round_robin,2026-04-30T08:16:09.162369
72,round_robin,path2_high_rtt_low_loss,2,178.2,success,round_robin,2026-04-30T08:16:09.340836
73,round_robin,path2_high_rtt_low_loss,1,16.05,success,round_robin,2026-04-30T08:16:09.357169
74,round_robin,path2_high_rtt_low_loss,2,217.88,success,round_robin,2026-04-30T08:16:09.575363
75,round_robin,path2_high_rtt_low_loss,1,17.38,success,round_robin,2026-04-30T08:16:09.592860
76,round_robin,path2_high_rtt_low_loss,2,209.88,success,round_robin,2026-04-30T08:16:09.802881
77,round_robin,path2_high_rtt_low_loss,1,20.57,success,round_robin,2026-04-30T08:16:09.823627
78,round_robin,path2_high_rtt_low_loss,2,0,dropped,round_robin,2026-04-30T08:16:09.823659
79,round_robin,path2_high_rtt_low_loss,1,15.52,success,round_robin,2026-04-30T08:16:09.839341
80,round_robin,path2_high_rtt_low_loss,2,188.52,success,round_robin,2026-04-30T08:16:10.027998
81,round_robin,path2_high_rtt_low_loss,1,16.88,success,round_robin,2026-04-30T08:16:10.045054
82,round_robin,path2_high_rtt_low_loss,2,158.91,success,round_robin,2026-04-30T08:16:10.204169
83,round_robin,path2_high_rtt_low_loss,1,19.83,success,round_robin,2026-04-30T08:16:10.224176
84,round_robin,path2_high_rtt_low_loss,2,156.57,success,round_robin,2026-04-30T08:16:10.380996
85,round_robin,path2_high_rtt_low_loss,1,18.73,success,round_robin,2026-04-30T08:16:10.399909
86,round_robin,path2_high_rtt_low_loss,2,167.77,success,round_robin,2026-04-30T08:16:10.568005
87,round_robin,path2_high_rtt_low_loss,1,17.57,success,round_robin,2026-04-30T08:16:10.585755
88,round_robin,path2_high_rtt_low_loss,2,167.24,success,round_robin,2026-04-30T08:16:10.753225
89,round_robin,path2_high_rtt_low_loss,1,18.76,success,round_robin,2026-04-30T08:16:10.772167
90,round_robin,path2_high_rtt_low_loss,2,189.75,success,round_robin,2026-04-30T08:16:10.962136
91,round_robin,path2_high_rtt_low_loss,1,16.06,success,round_robin,2026-04-30T08:16:10.978380
92,round_robin,path2_high_rtt_low_loss,2,201.52,success,round_robin,2026-04-30T08:16:11.180160
93,round_robin,path2_high_rtt_low_loss,1,23.9,success,round_robin,2026-04-30T08:16:11.204251
94,round_robin,path2_high_rtt_low_loss,2,153.07,success,round_robin,2026-04-30T08:16:11.357567
95,round_robin,path2_high_rtt_low_loss,1,0,dropped,round_robin,2026-04-30T08:16:11.357597
96,round_robin,path2_high_rtt_low_loss,2,219.82,success,round_robin,2026-04-30T08:16:11.577528
97,round_robin,path2_high_rtt_low_loss,1,17.72,success,round_robin,2026-04-30T08:16:11.595397
98,round_robin,path2_high_rtt_low_loss,2,178.58,success,round_robin,2026-04-30T08:16:11.774217
99,round_robin,path2_high_rtt_low_loss,1,17.22,success,round_robin,2026-04-30T08:16:11.791665
100,round_robin,path2_high_rtt_low_loss,2,197.78,success,round_robin,2026-04-30T08:16:11.989682
1,lstm_predictor,path2_high_rtt_low_loss,1,20.61,success,path2_predicted_degraded,2026-04-30T08:16:17.690760
2,lstm_predictor,path2_high_rtt_low_loss,1,23.0,success,path2_predicted_degraded,2026-04-30T08:16:18.066765
